target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_mean,cov_dim_53,278,0.6368730314713631,0.7757445070435139,0.7757445070435139,0.6368730314713631
gpr_mean,cov_dim_28,278,-0.5637092952249956,-0.7724372139705261,0.7724372139705261,0.5637092952249956
gpr_mean,cov_dim_40,278,-0.5637092952249956,-0.7724372139705261,0.7724372139705261,0.5637092952249956
gpr_mean,cov_dim_60,278,-0.5637092952249956,-0.7724372139705261,0.7724372139705261,0.5637092952249956
gpr_mean,cov_dim_65,278,-0.5637092952249956,-0.7724372139705261,0.7724372139705261,0.5637092952249956
gpr_mean,cov_dim_18,278,-0.5473920237567202,-0.757939361061058,0.757939361061058,0.5473920237567202
gpr_mean,cov_dim_57,278,0.6156372252820294,0.7508688048515695,0.7508688048515695,0.6156372252820294
gpr_mean,parent_out_degree_mean,235,0.6513531382931466,0.7067340728594664,0.7067340728594664,0.6513531382931466
gpr_mean,sibling_count,278,0.4438169983804235,0.6848348989526728,0.6848348989526728,0.4438169983804235
gpr_mean,child_out_degree_mean,254,0.5007485515995396,0.6799118329033519,0.6799118329033519,0.5007485515995396
gpr_mean,cov_dim_61,278,0.4901201502874111,0.6469235659797051,0.6469235659797051,0.4901201502874111
gpr_mean,cov_dim_70,278,0.48042077466357047,0.6186034479100695,0.6186034479100695,0.48042077466357047
gpr_mean,out_degree_children,278,0.44361784771986484,0.598680789979752,0.598680789979752,0.44361784771986484
gpr_mean,undirected_degree,278,0.4324402259203617,0.5968859331036519,0.5968859331036519,0.4324402259203617
gpr_mean,in_degree_parents,278,0.4446452416592474,0.5952845094202961,0.5952845094202961,0.4446452416592474
gpr_mean,cov_dim_41,278,0.41810117110610107,0.5933406391903694,0.5933406391903694,0.41810117110610107
gpr_mean,child_cov_spread_anisotropy,172,0.2551755227737662,0.5519054539912658,0.5519054539912658,0.2551755227737662
gpr_mean,child_cov_dist_max,254,0.3718706153153073,0.521894445474739,0.521894445474739,0.3718706153153073
gpr_mean,descendant_count,278,0.3719206991711902,0.4940689175304831,0.4940689175304831,0.3719206991711902
gpr_mean,cov_dim_67,278,0.3301027025726,0.493228958907126,0.493228958907126,0.3301027025726
gpr_mean,knn10_mean_dist,278,0.37787253220360845,0.49198199110949453,0.49198199110949453,0.37787253220360845
gpr_mean,cov_dim_24,278,-0.3326223639864592,-0.4890478580559127,0.4890478580559127,0.3326223639864592
gpr_mean,cov_dim_29,278,0.2519820426583862,0.47130488707885526,0.47130488707885526,0.2519820426583862
gpr_mean,knn10_max_dist,278,0.33744165409746846,0.47003427686672444,0.47003427686672444,0.33744165409746846
gpr_mean,knn5_mean_dist,278,0.3622912338621135,0.46171538412484125,0.46171538412484125,0.3622912338621135
gpr_mean,knn25_mean_dist,278,0.32288900149474487,0.4604443452014344,0.4604443452014344,0.32288900149474487
gpr_mean,child_cov_dist_std,254,0.3912403112699443,0.4568404979765034,0.4568404979765034,0.3912403112699443
gpr_mean,knn5_max_dist,278,0.35795279327886437,0.44769149874498115,0.44769149874498115,0.35795279327886437
gpr_mean,cov_dim_20,278,0.34882246550413715,0.42879631082447356,0.42879631082447356,0.34882246550413715
gpr_mean,nn_dist,278,0.31425268756048363,0.4178441316060896,0.4178441316060896,0.31425268756048363
gpr_mean,cov_dim_26,278,0.4198776413359422,0.40967482763552493,0.40967482763552493,0.4198776413359422
gpr_mean,depth,224,0.27690815444588335,0.37683271238091476,0.37683271238091476,0.27690815444588335
gpr_mean,neighbor_cov_dist_std,278,0.29762126897096747,0.36463695061023826,0.36463695061023826,0.29762126897096747
gpr_mean,cov_dim_30,278,0.39698915528729556,0.3582672601128785,0.3582672601128785,0.39698915528729556
gpr_mean,status,278,-0.2586709426208647,-0.34396930757416394,0.34396930757416394,0.2586709426208647
gpr_mean,child_cov_spread_trace,177,0.2876154164180745,0.3405200857627705,0.3405200857627705,0.2876154164180745
gpr_mean,cov_dim_07,278,0.30821278136541624,0.33822639201032084,0.33822639201032084,0.30821278136541624
gpr_mean,cov_dim_37,278,0.2620992734450424,0.33653335675634705,0.33653335675634705,0.2620992734450424
gpr_mean,cov_dim_17,278,0.38439730548006823,0.33426735714285066,0.33426735714285066,0.38439730548006823
gpr_mean,knn25_max_dist,278,0.15466371031510545,0.3050996925048375,0.3050996925048375,0.15466371031510545
gpr_mean,cov_dim_13,278,0.2971737947586355,0.2978927623691116,0.2978927623691116,0.2971737947586355
gpr_mean,cov_dim_71,278,0.27654494123072104,0.2826452013878688,0.2826452013878688,0.27654494123072104
gpr_mean,cov_dim_19,278,0.1716429845188409,0.2703849668267866,0.2703849668267866,0.1716429845188409
gpr_mean,cov_dim_32,278,-0.1716429845188409,-0.2703849668267866,0.2703849668267866,0.1716429845188409
gpr_mean,cov_dim_36,278,-0.1716429845188409,-0.2703849668267866,0.2703849668267866,0.1716429845188409
gpr_mean,cov_dim_44,278,-0.1716429845188409,-0.2703849668267866,0.2703849668267866,0.1716429845188409
gpr_mean,cov_dim_45,278,0.17257084524054117,0.26873172049884547,0.26873172049884547,0.17257084524054117
gpr_mean,cov_dim_04,278,-0.23040822531821378,-0.2560934281456487,0.2560934281456487,0.23040822531821378
gpr_mean,cov_dim_11,278,-0.23040822531821378,-0.2560934281456487,0.2560934281456487,0.23040822531821378
gpr_mean,cov_dim_15,278,-0.23040822531821378,-0.2560934281456487,0.2560934281456487,0.23040822531821378
gpr_mean,parent_cov_dist_mean,235,0.22309020057603623,0.2521560629454699,0.2521560629454699,0.22309020057603623
gpr_mean,cov_dim_33,278,0.17241293037454475,0.24935821204468153,0.24935821204468153,0.17241293037454475
gpr_mean,cov_dim_66,278,0.21393241800970353,0.24519885331212798,0.24519885331212798,0.21393241800970353
gpr_mean,child_cov_dist_mean,254,0.14903381661223958,0.24288538607471774,0.24288538607471774,0.14903381661223958
gpr_mean,cov_dim_09,278,-0.2025491931541925,-0.23928277140402324,0.23928277140402324,0.2025491931541925
gpr_mean,cov_dim_42,278,0.20425006702077794,0.23782476595627045,0.23782476595627045,0.20425006702077794
gpr_mean,gpr_residual_true_minus_mean,278,-0.19739586529447278,-0.22844133560177554,0.22844133560177554,0.19739586529447278
gpr_mean,is_root,278,-0.18884049698607805,-0.20879462352448983,0.20879462352448983,0.18884049698607805
gpr_mean,cov_dim_48,278,-0.06250676248538176,-0.2028260245719104,0.2028260245719104,0.06250676248538176
gpr_mean,neighbor_cov_dist_mean,278,0.13722189909763696,0.19444993743883507,0.19444993743883507,0.13722189909763696
gpr_mean,cov_dim_16,278,-0.2508437314135505,-0.18797692002417113,0.18797692002417113,0.2508437314135505
gpr_mean,cov_dim_49,278,0.061268820372113356,0.17492263392030583,0.17492263392030583,0.061268820372113356
gpr_mean,cov_dim_14,278,-0.17670895458240285,-0.1591891127791039,0.1591891127791039,0.17670895458240285
gpr_mean,cov_dim_25,278,-0.024858862300317825,0.11464242681911324,0.11464242681911324,0.024858862300317825
gpr_mean,cov_dim_62,278,0.053930450325276345,0.11181732428120335,0.11181732428120335,0.053930450325276345
gpr_mean,cov_dim_10,278,0.06928167944142954,0.10710821632663622,0.10710821632663622,0.06928167944142954
gpr_mean,cov_dim_22,278,0.05736907970368294,0.10646552850416392,0.10646552850416392,0.05736907970368294
gpr_mean,cov_dim_38,278,-0.14792635901932208,-0.09309864427413471,0.09309864427413471,0.14792635901932208
gpr_mean,cov_dim_00,278,0.08918622190938462,0.08724316730293939,0.08724316730293939,0.08918622190938462
gpr_mean,cov_dim_03,278,-0.040948285061793335,-0.0770841808838941,0.0770841808838941,0.040948285061793335
gpr_mean,cov_dim_50,278,0.006457459219191308,0.07391223953854188,0.07391223953854188,0.006457459219191308
gpr_mean,cov_dim_34,278,0.009129049004175594,0.0728258961399069,0.0728258961399069,0.009129049004175594
gpr_mean,cov_dim_63,278,0.05204462669673739,0.06777258919241214,0.06777258919241214,0.05204462669673739
gpr_mean,cov_dim_58,278,0.03718713453905199,0.05846217938012025,0.05846217938012025,0.03718713453905199
gpr_mean,cov_dim_02,278,0.000861385857541722,0.042165584870735115,0.042165584870735115,0.000861385857541722
gpr_mean,cov_dim_06,278,0.0022138913221583217,0.03501223056904493,0.03501223056904493,0.0022138913221583217
gpr_mean,cov_dim_21,278,-0.00633048019926483,0.03200066708939718,0.03200066708939718,0.00633048019926483
gpr_mean,cov_dim_08,278,0.007918707246345092,0.023331236725093858,0.023331236725093858,0.007918707246345092
gpr_mean,cov_dim_54,278,-0.03286245764801752,-0.018347275527227598,0.018347275527227598,0.03286245764801752
gpr_mean,cov_dim_39,278,-0.004057201104363172,0.018347275527227598,0.018347275527227598,0.004057201104363172
