target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_abs_residual,child_cov_spread_max_eig,177,-0.16435170738011048,-0.21599029949851095,0.21599029949851095,0.16435170738011048
gpr_abs_residual,cov_dim_71,278,0.13935803425961427,0.21528854248303142,0.21528854248303142,0.13935803425961427
gpr_abs_residual,cov_dim_19,278,0.18552219320808144,0.20187369170678335,0.20187369170678335,0.18552219320808144
gpr_abs_residual,cov_dim_32,278,-0.18552219320808144,-0.20187369170678335,0.20187369170678335,0.18552219320808144
gpr_abs_residual,cov_dim_36,278,-0.18552219320808144,-0.20187369170678335,0.20187369170678335,0.18552219320808144
gpr_abs_residual,cov_dim_44,278,-0.18552219320808144,-0.20187369170678335,0.20187369170678335,0.18552219320808144
gpr_abs_residual,cov_dim_34,278,0.18745508274511452,0.20071316674255818,0.20071316674255818,0.18745508274511452
gpr_abs_residual,cov_dim_45,278,0.18723972313880452,0.19939444183173927,0.19939444183173927,0.18723972313880452
gpr_abs_residual,child_cov_spread_trace,177,0.18525612713219686,0.18434844822587212,0.18434844822587212,0.18525612713219686
gpr_abs_residual,cov_dim_42,278,0.22366931452496933,0.17518427632260736,0.17518427632260736,0.22366931452496933
gpr_abs_residual,child_cov_dist_mean,254,0.142965978169413,0.17419594972919117,0.17419594972919117,0.142965978169413
gpr_abs_residual,status,278,-0.17138231119081782,-0.17340392837187757,0.17340392837187757,0.17138231119081782
gpr_abs_residual,cov_dim_17,278,0.178334021295174,0.17225642348238432,0.17225642348238432,0.178334021295174
gpr_abs_residual,neighbor_cov_dist_mean,278,0.13058091230735303,0.15210096875749085,0.15210096875749085,0.13058091230735303
gpr_abs_residual,cov_dim_10,278,0.07626415679183486,0.14014534896700923,0.14014534896700923,0.07626415679183486
gpr_abs_residual,knn25_max_dist,278,0.045884798846630485,0.13791681907142983,0.13791681907142983,0.045884798846630485
gpr_abs_residual,cov_dim_33,278,0.11877839329591698,0.13048918380654922,0.13048918380654922,0.11877839329591698
gpr_abs_residual,cov_dim_38,278,-0.10608720831288507,-0.13024381302071683,0.13024381302071683,0.10608720831288507
gpr_abs_residual,cov_dim_48,278,-0.09156451844920484,-0.12908265681957118,0.12908265681957118,0.09156451844920484
gpr_abs_residual,cov_dim_09,278,-0.059366623933260865,-0.1272417980957327,0.1272417980957327,0.059366623933260865
gpr_abs_residual,cov_dim_50,278,0.11484375602460944,0.11458124651859179,0.11458124651859179,0.11484375602460944
gpr_abs_residual,cov_dim_66,278,0.06264329850859071,0.10089521782115377,0.10089521782115377,0.06264329850859071
gpr_abs_residual,cov_dim_14,278,-0.10755088686112013,-0.09998089608150079,0.09998089608150079,0.10755088686112013
gpr_abs_residual,cov_dim_62,278,-0.012216614035179173,0.08939214751962321,0.08939214751962321,0.012216614035179173
gpr_abs_residual,cov_dim_49,278,0.05035262440852749,0.08430267782037526,0.08430267782037526,0.05035262440852749
gpr_abs_residual,cov_dim_63,278,0.061994921582101875,0.08123886375615208,0.08123886375615208,0.061994921582101875
gpr_abs_residual,cov_dim_08,278,-0.0777108585288135,-0.055234996608168704,0.055234996608168704,0.0777108585288135
gpr_abs_residual,cov_dim_00,278,-0.036269673974561434,-0.05353528809737211,0.05353528809737211,0.036269673974561434
gpr_abs_residual,cov_dim_06,278,-0.0007543721530690154,0.05304011390025578,0.05304011390025578,0.0007543721530690154
gpr_abs_residual,cov_dim_54,278,0.009000439403550373,0.05054030694507156,0.05054030694507156,0.009000439403550373
gpr_abs_residual,cov_dim_22,278,-0.003538441017484419,0.04906798242376152,0.04906798242376152,0.003538441017484419
gpr_abs_residual,gpr_residual_true_minus_mean,278,0.15053434415625958,-0.04354672615415038,0.04354672615415038,0.15053434415625958
gpr_abs_residual,cov_dim_58,278,-0.003036053946041189,0.038074609312426975,0.038074609312426975,0.003036053946041189
gpr_abs_residual,cov_dim_03,278,0.021341922666787243,0.0251283477690546,0.0251283477690546,0.021341922666787243
gpr_abs_residual,cov_dim_39,278,-0.010060973395332944,0.023585476574366732,0.023585476574366732,0.010060973395332944
gpr_abs_residual,cov_dim_43,278,-0.010060973395332944,0.023585476574366732,0.023585476574366732,0.010060973395332944
gpr_abs_residual,cov_dim_47,278,-0.010060973395332944,0.023585476574366732,0.023585476574366732,0.010060973395332944
gpr_abs_residual,cov_dim_51,278,-0.010060973395332944,0.023585476574366732,0.023585476574366732,0.010060973395332944
gpr_abs_residual,cov_dim_59,278,-0.010060973395332944,0.023585476574366732,0.023585476574366732,0.010060973395332944
gpr_abs_residual,cov_dim_25,278,-0.06021708672421854,0.004702749515307987,0.004702749515307987,0.06021708672421854
gpr_abs_residual,cov_dim_16,278,-0.07733635908076804,0.003054572025547138,0.003054572025547138,0.07733635908076804
gpr_abs_residual,cov_dim_21,278,-0.043812426903887106,-0.0026349158493895013,0.0026349158493895013,0.043812426903887106
gpr_abs_residual,cov_dim_64,278,-0.01992960042984951,0.0026206085082629703,0.0026206085082629703,0.01992960042984951
gpr_abs_residual,cov_dim_02,278,-0.005583568142129859,-0.0011292496497383577,0.0011292496497383577,0.005583568142129859
gpr_mean,cov_dim_52,278,-0.5436382540584037,-0.7464225341283177,0.7464225341283177,0.5436382540584037
gpr_mean,cov_dim_56,278,-0.5436382540584037,-0.7464225341283177,0.7464225341283177,0.5436382540584037
gpr_mean,cov_dim_69,278,-0.5436382540584037,-0.7464225341283177,0.7464225341283177,0.5436382540584037
gpr_mean,cov_dim_53,278,0.5408149576288798,0.736873075428472,0.736873075428472,0.5408149576288798
gpr_mean,cov_dim_28,278,-0.4612816091790538,-0.7134598276035711,0.7134598276035711,0.4612816091790538
gpr_mean,cov_dim_40,278,-0.4612816091790538,-0.7134598276035711,0.7134598276035711,0.4612816091790538
gpr_mean,cov_dim_60,278,-0.4612816091790538,-0.7134598276035711,0.7134598276035711,0.4612816091790538
gpr_mean,cov_dim_65,278,-0.4612816091790538,-0.7134598276035711,0.7134598276035711,0.4612816091790538
gpr_mean,cov_dim_57,278,0.5219386346301936,0.707825082191324,0.707825082191324,0.5219386346301936
gpr_mean,cov_dim_18,278,-0.44940639433738083,-0.6996513540336908,0.6996513540336908,0.44940639433738083
gpr_mean,child_out_degree_mean,254,0.4071713027896576,0.6840738601973237,0.6840738601973237,0.4071713027896576
gpr_mean,sibling_count,278,0.46980932709784506,0.673830095444107,0.673830095444107,0.46980932709784506
gpr_mean,parent_out_degree_mean,235,0.515643468704308,0.6668198810723659,0.6668198810723659,0.515643468704308
gpr_mean,undirected_degree,278,0.5135682145481543,0.6485449861621345,0.6485449861621345,0.5135682145481543
gpr_mean,out_degree_children,278,0.5169596180045523,0.647486348423536,0.647486348423536,0.5169596180045523
gpr_mean,in_degree_parents,278,0.5102805198331275,0.6082199197111985,0.6082199197111985,0.5102805198331275
gpr_mean,cov_dim_61,278,0.41740180214950423,0.6028234759518936,0.6028234759518936,0.41740180214950423
gpr_mean,cov_dim_70,278,0.41397445277700023,0.5974223940534461,0.5974223940534461,0.41397445277700023
gpr_mean,child_cov_spread_anisotropy,172,0.29215216631217383,0.5801540452777478,0.5801540452777478,0.29215216631217383
gpr_mean,descendant_count,278,0.41000046915649724,0.5539631391377924,0.5539631391377924,0.41000046915649724
gpr_mean,cov_dim_41,278,0.2814210416922484,0.5346342536077503,0.5346342536077503,0.2814210416922484
gpr_mean,child_cov_dist_max,254,0.3748967494502844,0.5092177600643246,0.5092177600643246,0.3748967494502844
gpr_mean,cov_dim_67,278,0.37584402181290516,0.5074488290955407,0.5074488290955407,0.37584402181290516
gpr_mean,cov_dim_24,278,-0.3214222875919028,-0.48432112694594875,0.48432112694594875,0.3214222875919028
gpr_mean,child_cov_dist_std,254,0.40000452452686724,0.4806245480720782,0.4806245480720782,0.40000452452686724
gpr_mean,cov_dim_26,278,0.5600904244046735,0.46892693714381684,0.46892693714381684,0.5600904244046735
gpr_mean,cov_dim_29,278,0.15975924735366548,0.42717810057353894,0.42717810057353894,0.15975924735366548
gpr_mean,knn10_mean_dist,278,0.2936939407746117,0.40984312322250105,0.40984312322250105,0.2936939407746117
gpr_mean,cov_dim_20,278,0.2900736502014233,0.4029118631496046,0.4029118631496046,0.2900736502014233
gpr_mean,neighbor_cov_dist_std,278,0.3189658019692373,0.3946285675975398,0.3946285675975398,0.3189658019692373
gpr_mean,knn10_max_dist,278,0.261653562013832,0.3904598452392396,0.3904598452392396,0.261653562013832
gpr_mean,knn5_mean_dist,278,0.29198564694628226,0.38666336175410604,0.38666336175410604,0.29198564694628226
gpr_mean,knn5_max_dist,278,0.28098967182532286,0.37439993821089135,0.37439993821089135,0.28098967182532286
gpr_mean,knn25_mean_dist,278,0.24889578955518973,0.37388472783252225,0.37388472783252225,0.24889578955518973
gpr_mean,cov_dim_07,278,0.2718237605661009,0.35838648303630855,0.35838648303630855,0.2718237605661009
gpr_mean,cov_dim_30,278,0.39328971020757114,0.34291104136036976,0.34291104136036976,0.39328971020757114
gpr_mean,status,278,-0.23082411702941955,-0.3358858478731927,0.3358858478731927,0.23082411702941955
gpr_mean,nn_dist,278,0.25743515801450234,0.33233539905403336,0.33233539905403336,0.25743515801450234
gpr_mean,depth,224,0.2530048895611639,0.3275440785859671,0.3275440785859671,0.2530048895611639
gpr_mean,child_cov_spread_trace,177,0.24448205214041202,0.31266603870563275,0.31266603870563275,0.24448205214041202
gpr_mean,cov_dim_13,278,0.25003042037170287,0.30212771495480284,0.30212771495480284,0.25003042037170287
gpr_mean,cov_dim_04,278,-0.2067676637625744,-0.2780158227729027,0.2780158227729027,0.2067676637625744
gpr_mean,cov_dim_11,278,-0.2067676637625744,-0.2780158227729027,0.2780158227729027,0.2067676637625744
gpr_mean,cov_dim_15,278,-0.2067676637625744,-0.2780158227729027,0.2780158227729027,0.2067676637625744
gpr_mean,cov_dim_17,278,0.28936132617515975,0.26840730548784764,0.26840730548784764,0.28936132617515975
gpr_mean,cov_dim_71,278,0.23308449694047473,0.2639062930085626,0.2639062930085626,0.23308449694047473
gpr_mean,gpr_residual_true_minus_mean,278,-0.29827885358043127,-0.25221938327106946,0.25221938327106946,0.29827885358043127
gpr_mean,cov_dim_37,278,0.18423880976615473,0.24846112101978718,0.24846112101978718,0.18423880976615473
gpr_mean,parent_cov_dist_mean,235,0.2042871355437287,0.24436108845597507,0.24436108845597507,0.2042871355437287
gpr_mean,cov_dim_42,278,0.276364595421528,0.24197673463567462,0.24197673463567462,0.276364595421528
gpr_mean,cov_dim_19,278,0.13334059094722603,0.23106650583057967,0.23106650583057967,0.13334059094722603
gpr_mean,cov_dim_32,278,-0.133340590947226,-0.23106650583057967,0.23106650583057967,0.133340590947226
gpr_mean,cov_dim_36,278,-0.133340590947226,-0.23106650583057967,0.23106650583057967,0.133340590947226
gpr_mean,cov_dim_44,278,-0.133340590947226,-0.23106650583057967,0.23106650583057967,0.133340590947226
gpr_mean,cov_dim_45,278,0.13408061903358076,0.22846910833989564,0.22846910833989564,0.13408061903358076
